MHC_Class,Proportion,Replicate,Depth,Variant,Metric,Value
MHC_Class_I,0.01,0,8.741666666666667,INDEL,F1,0.867925
MHC_Class_I,0.01,0,8.741666666666667,SNP,Recall,0.9565969999999999
MHC_Class_I,0.01,0,8.741666666666667,SNP,Precision,0.998188
MHC_Class_I,0.01,0,8.741666666666667,SNP,F1,0.97695
MHC_Class_II,0.01,0,8.5525,INDEL,Recall,0.909091
MHC_Class_II,0.01,0,8.5525,INDEL,Precision,0.967742
MHC_Class_II,0.01,0,8.5525,INDEL,F1,0.9375
MHC_Class_II,0.01,0,8.5525,SNP,Recall,0.8680110000000001
MHC_Class_II,0.01,0,8.5525,SNP,Precision,0.9489489999999999
MHC_Class_II,0.01,0,8.5525,SNP,F1,0.9066770000000001
MHC_Class_III,0.01,4,1.9927536231884053,INDEL,Recall,0.43902399999999997
MHC_Class_III,0.01,4,1.9927536231884053,INDEL,Precision,0.923077
MHC_Class_III,0.01,4,1.9927536231884053,INDEL,F1,0.5950409999999999
MHC_Class_III,0.01,4,1.9927536231884053,SNP,Recall,0.500654
MHC_Class_III,0.01,4,1.9927536231884053,SNP,Precision,0.97954
MHC_Class_III,0.01,4,1.9927536231884053,SNP,F1,0.66263
MHC_Class_II,0.01,4,8.31625,INDEL,Recall,0.9545450000000001
MHC_Class_II,0.01,4,8.31625,INDEL,Precision,0.984375
MHC_Class_II,0.01,4,8.31625,INDEL,F1,0.969231
MHC_Class_II,0.01,4,8.31625,SNP,Recall,0.911091
MHC_Class_II,0.01,4,8.31625,SNP,Precision,0.981281
MHC_Class_II,0.01,4,8.31625,SNP,F1,0.9448840000000001
MHC_Class_I,0.01,4,7.044999999999999,INDEL,Recall,0.827586
MHC_Class_I,0.01,4,7.044999999999999,INDEL,Precision,0.96
MHC_Class_I,0.01,4,7.044999999999999,INDEL,F1,0.8888889999999999
MHC_Class_I,0.01,4,7.044999999999999,SNP,Recall,0.8871530000000001
MHC_Class_I,0.01,4,7.044999999999999,SNP,Precision,0.9864860000000001
MHC_Class_I,0.01,4,7.044999999999999,SNP,F1,0.9341860000000001
MHC_Class_II,0.01,3,8.17375,INDEL,Recall,0.772727
MHC_Class_II,0.01,3,8.17375,INDEL,Precision,1.0
MHC_Class_II,0.01,3,8.17375,INDEL,F1,0.8717950000000001
MHC_Class_II,0.01,3,8.17375,SNP,Recall,0.769936
MHC_Class_II,0.01,3,8.17375,SNP,Precision,0.9882629999999999
MHC_Class_II,0.01,3,8.17375,SNP,F1,0.8655440000000001
MHC_Class_III,0.01,3,2.132753623188406,INDEL,Recall,0.46341499999999997
MHC_Class_III,0.01,3,2.132753623188406,INDEL,Precision,0.9047620000000001
MHC_Class_III,0.01,3,2.132753623188406,INDEL,F1,0.612903
MHC_Class_III,0.01,3,2.132753623188406,SNP,Recall,0.494118
MHC_Class_III,0.01,3,2.132753623188406,SNP,Precision,0.961832
MHC_Class_III,0.01,3,2.132753623188406,SNP,F1,0.65285
MHC_Class_I,0.01,3,8.77,INDEL,Recall,0.793103
MHC_Class_I,0.01,3,8.77,INDEL,Precision,1.0
MHC_Class_I,0.01,3,8.77,INDEL,F1,0.8846149999999999
MHC_Class_I,0.01,3,8.77,SNP,Recall,0.875
MHC_Class_I,0.01,3,8.77,SNP,Precision,0.9921260000000001
MHC_Class_I,0.01,3,8.77,SNP,F1,0.929889
MHC_Class_III,0.01,9,2.0982608695652174,INDEL,Recall,0.47561000000000003
MHC_Class_III,0.01,9,2.0982608695652174,INDEL,Precision,0.909091
MHC_Class_III,0.01,9,2.0982608695652174,INDEL,F1,0.6245
MHC_Class_III,0.01,9,2.0982608695652174,SNP,Recall,0.5790850000000001
MHC_Class_III,0.01,9,2.0982608695652174,SNP,Precision,0.9568030000000001
MHC_Class_III,0.01,9,2.0982608695652174,SNP,F1,0.721498
MHC_Class_II,0.01,9,8.41125,INDEL,Recall,0.9393940000000001
MHC_Class_II,0.01,9,8.41125,INDEL,Precision,0.9841270000000001
MHC_Class_II,0.01,9,8.41125,INDEL,F1,0.96124
MHC_Class_II,0.01,9,8.41125,SNP,Recall,0.864345
MHC_Class_II,0.01,9,8.41125,SNP,Precision,0.9947370000000001
MHC_Class_II,0.01,9,8.41125,SNP,F1,0.924968
MHC_Class_I,0.01,9,8.533333333333331,INDEL,Recall,0.827586
MHC_Class_I,0.01,9,8.533333333333331,INDEL,Precision,1.0
MHC_Class_I,0.01,9,8.533333333333331,INDEL,F1,0.90566
MHC_Class_I,0.01,9,8.533333333333331,SNP,Recall,0.9357639999999999
MHC_Class_I,0.01,9,8.533333333333331,SNP,Precision,0.9981479999999999
MHC_Class_I,0.01,9,8.533333333333331,SNP,F1,0.96595
MHC_Class_III,0.01,1,2.0791304347826083,INDEL,Recall,0.426829
MHC_Class_III,0.01,1,2.0791304347826083,INDEL,Precision,0.8139529999999999
MHC_Class_III,0.01,1,2.0791304347826083,INDEL,F1,0.56
MHC_Class_III,0.01,1,2.0791304347826083,SNP,Recall,0.486275
MHC_Class_III,0.01,1,2.0791304347826083,SNP,Precision,0.9393940000000001
MHC_Class_III,0.01,1,2.0791304347826083,SNP,F1,0.640827
MHC_Class_II,0.01,1,8.3125,INDEL,Recall,0.712121
MHC_Class_II,0.01,1,8.3125,INDEL,Precision,0.9038459999999999
MHC_Class_II,0.01,1,8.3125,INDEL,F1,0.79661
MHC_Class_II,0.01,1,8.3125,SNP,Recall,0.653529
MHC_Class_II,0.01,1,8.3125,SNP,Precision,0.8644069999999999
MHC_Class_II,0.01,1,8.3125,SNP,F1,0.74432
MHC_Class_I,0.01,1,9.763333333333334,INDEL,Recall,0.827586
MHC_Class_I,0.01,1,9.763333333333334,INDEL,Precision,1.0
MHC_Class_I,0.01,1,9.763333333333334,INDEL,F1,0.90566
MHC_Class_I,0.01,1,9.763333333333334,SNP,Recall,0.880208
MHC_Class_I,0.01,1,9.763333333333334,SNP,Precision,0.9902340000000001
MHC_Class_I,0.01,1,9.763333333333334,SNP,F1,0.9319850000000001
MHC_Class_III,0.01,6,2.197826086956522,INDEL,Recall,0.317073
MHC_Class_III,0.01,6,2.197826086956522,INDEL,Precision,0.8387100000000001
MHC_Class_III,0.01,6,2.197826086956522,INDEL,F1,0.46017700000000006
MHC_Class_III,0.01,6,2.197826086956522,SNP,Recall,0.490196
MHC_Class_III,0.01,6,2.197826086956522,SNP,Precision,0.944584
MHC_Class_III,0.01,6,2.197826086956522,SNP,F1,0.645439
MHC_Class_II,0.01,6,8.067499999999999,INDEL,Recall,0.772727
MHC_Class_II,0.01,6,8.067499999999999,INDEL,Precision,0.980769
MHC_Class_II,0.01,6,8.067499999999999,INDEL,F1,0.8644069999999999
MHC_Class_II,0.01,6,8.067499999999999,SNP,Recall,0.748854
MHC_Class_II,0.01,6,8.067499999999999,SNP,Precision,0.980815
MHC_Class_II,0.01,6,8.067499999999999,SNP,F1,0.849281
MHC_Class_I,0.01,6,8.635,INDEL,Recall,0.758621
MHC_Class_I,0.01,6,8.635,INDEL,Precision,0.956522
MHC_Class_I,0.01,6,8.635,INDEL,F1,0.8461540000000001
MHC_Class_I,0.01,6,8.635,SNP,Recall,0.9236110000000001
MHC_Class_I,0.01,6,8.635,SNP,Precision,0.9906889999999999
MHC_Class_I,0.01,6,8.635,SNP,F1,0.955975
MHC_Class_III,0.01,8,2.2327536231884064,INDEL,Recall,0.365854
MHC_Class_III,0.01,8,2.2327536231884064,INDEL,Precision,0.9375
MHC_Class_III,0.01,8,2.2327536231884064,INDEL,F1,0.526316
MHC_Class_III,0.01,8,2.2327536231884064,SNP,Recall,0.46013100000000007
MHC_Class_III,0.01,8,2.2327536231884064,SNP,Precision,0.948787
MHC_Class_III,0.01,8,2.2327536231884064,SNP,F1,0.619718
MHC_Class_II,0.01,8,8.38125,INDEL,Recall,0.757576
MHC_Class_II,0.01,8,8.38125,INDEL,Precision,0.9615379999999999
MHC_Class_II,0.01,8,8.38125,INDEL,F1,0.847458
MHC_Class_II,0.01,8,8.38125,SNP,Recall,0.7360220000000001
MHC_Class_II,0.01,8,8.38125,SNP,Precision,0.975728
MHC_Class_II,0.01,8,8.38125,SNP,F1,0.839091
MHC_Class_I,0.01,8,7.741666666666667,INDEL,Recall,0.758621
MHC_Class_I,0.01,8,7.741666666666667,INDEL,Precision,1.0
MHC_Class_I,0.01,8,7.741666666666667,INDEL,F1,0.8627450000000001
MHC_Class_I,0.01,8,7.741666666666667,SNP,Recall,0.8871530000000001
MHC_Class_I,0.01,8,7.741666666666667,SNP,Precision,0.988395
MHC_Class_I,0.01,8,7.741666666666667,SNP,F1,0.935041
MHC_Class_I,0.01,2,7.645,INDEL,Recall,0.758621
MHC_Class_I,0.01,2,7.645,INDEL,Precision,0.956522
MHC_Class_I,0.01,2,7.645,INDEL,F1,0.8461540000000001
MHC_Class_I,0.01,2,7.645,SNP,Recall,0.901042
MHC_Class_I,0.01,2,7.645,SNP,Precision,0.990458
MHC_Class_I,0.01,2,7.645,SNP,F1,0.943636
MHC_Class_III,0.01,2,2.145652173913043,INDEL,Recall,0.317073
MHC_Class_III,0.01,2,2.145652173913043,INDEL,Precision,0.9285709999999999
MHC_Class_III,0.01,2,2.145652173913043,INDEL,F1,0.47272700000000006
MHC_Class_III,0.01,2,2.145652173913043,SNP,Recall,0.410458
MHC_Class_III,0.01,2,2.145652173913043,SNP,Precision,0.931751
MHC_Class_III,0.01,2,2.145652173913043,SNP,F1,0.569873
MHC_Class_II,0.01,2,8.334999999999999,INDEL,Recall,0.848485
MHC_Class_II,0.01,2,8.334999999999999,INDEL,Precision,1.0
MHC_Class_II,0.01,2,8.334999999999999,INDEL,F1,0.918033
MHC_Class_II,0.01,2,8.334999999999999,SNP,Recall,0.813016
MHC_Class_II,0.01,2,8.334999999999999,SNP,Precision,0.997755
MHC_Class_II,0.01,2,8.334999999999999,SNP,F1,0.895962
MHC_Class_III,0.01,5,1.930869565217391,INDEL,Recall,0.390244
MHC_Class_III,0.01,5,1.930869565217391,INDEL,Precision,0.864865
MHC_Class_III,0.01,5,1.930869565217391,INDEL,F1,0.5378149999999999
MHC_Class_III,0.01,5,1.930869565217391,SNP,Recall,0.46013100000000007
MHC_Class_III,0.01,5,1.930869565217391,SNP,Precision,0.9025639999999999
MHC_Class_III,0.01,5,1.930869565217391,SNP,F1,0.609524
MHC_Class_II,0.01,5,8.1425,INDEL,Recall,0.727273
MHC_Class_II,0.01,5,8.1425,INDEL,Precision,0.8888889999999999
MHC_Class_II,0.01,5,8.1425,INDEL,F1,0.8
MHC_Class_II,0.01,5,8.1425,SNP,Recall,0.747938
MHC_Class_II,0.01,5,8.1425,SNP,Precision,0.9589200000000001
MHC_Class_II,0.01,5,8.1425,SNP,F1,0.8403889999999999
MHC_Class_I,0.01,5,7.878333333333334,INDEL,Recall,0.689655
MHC_Class_I,0.01,5,7.878333333333334,INDEL,Precision,1.0
MHC_Class_I,0.01,5,7.878333333333334,INDEL,F1,0.816327
MHC_Class_I,0.01,5,7.878333333333334,SNP,Recall,0.817708
MHC_Class_I,0.01,5,7.878333333333334,SNP,Precision,0.97921
MHC_Class_I,0.01,5,7.878333333333334,SNP,F1,0.891202
MHC_Class_I,0.085,4,68.20166666666667,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.085,4,68.20166666666667,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.085,4,68.20166666666667,INDEL,F1,0.9097270000000001
MHC_Class_I,0.085,4,68.20166666666667,SNP,Recall,0.9930559999999999
MHC_Class_I,0.085,4,68.20166666666667,SNP,Precision,1.0
MHC_Class_I,0.085,4,68.20166666666667,SNP,F1,0.996516
MHC_Class_II,0.085,4,69.29124999999999,INDEL,Recall,1.0
MHC_Class_II,0.085,4,69.29124999999999,INDEL,Precision,1.0
MHC_Class_II,0.085,4,69.29124999999999,INDEL,F1,1.0
MHC_Class_II,0.085,4,69.29124999999999,SNP,Recall,0.979835
MHC_Class_II,0.085,4,69.29124999999999,SNP,Precision,1.0
MHC_Class_II,0.085,4,69.29124999999999,SNP,F1,0.989815
MHC_Class_III,0.085,4,17.378985507246384,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.085,4,17.378985507246384,INDEL,Precision,0.940476
MHC_Class_III,0.085,4,17.378985507246384,INDEL,F1,0.945817
MHC_Class_III,0.085,4,17.378985507246384,SNP,Recall,0.998693
MHC_Class_III,0.085,4,17.378985507246384,SNP,Precision,0.997389
MHC_Class_III,0.085,4,17.378985507246384,SNP,F1,0.9980399999999999
MHC_Class_II,0.085,3,69.54375000000002,INDEL,Recall,0.984848
MHC_Class_II,0.085,3,69.54375000000002,INDEL,Precision,1.0
MHC_Class_II,0.085,3,69.54375000000002,INDEL,F1,0.992366
MHC_Class_II,0.085,3,69.54375000000002,SNP,Recall,0.933089
MHC_Class_II,0.085,3,69.54375000000002,SNP,Precision,1.0
MHC_Class_II,0.085,3,69.54375000000002,SNP,F1,0.9653860000000001
MHC_Class_I,0.085,3,72.37333333333332,INDEL,Recall,0.931034
MHC_Class_I,0.085,3,72.37333333333332,INDEL,Precision,1.0
MHC_Class_I,0.085,3,72.37333333333332,INDEL,F1,0.9642860000000001
MHC_Class_I,0.085,3,72.37333333333332,SNP,Recall,1.0
MHC_Class_I,0.085,3,72.37333333333332,SNP,Precision,1.0
MHC_Class_I,0.085,3,72.37333333333332,SNP,F1,1.0
MHC_Class_III,0.085,3,18.033623188405794,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.085,3,18.033623188405794,INDEL,Precision,0.9634149999999999
MHC_Class_III,0.085,3,18.033623188405794,INDEL,F1,0.9572780000000001
MHC_Class_III,0.085,3,18.033623188405794,SNP,Recall,0.994771
MHC_Class_III,0.085,3,18.033623188405794,SNP,Precision,0.9921770000000001
MHC_Class_III,0.085,3,18.033623188405794,SNP,F1,0.9934729999999999
MHC_Class_II,0.085,9,71.0325,INDEL,Recall,1.0
MHC_Class_II,0.085,9,71.0325,INDEL,Precision,1.0
MHC_Class_II,0.085,9,71.0325,INDEL,F1,1.0
MHC_Class_II,0.085,9,71.0325,SNP,Recall,0.981668
MHC_Class_II,0.085,9,71.0325,SNP,Precision,1.0
MHC_Class_II,0.085,9,71.0325,SNP,F1,0.990749
MHC_Class_III,0.085,9,17.840869565217396,INDEL,Recall,0.9634149999999999
MHC_Class_III,0.085,9,17.840869565217396,INDEL,Precision,0.9638549999999999
MHC_Class_III,0.085,9,17.840869565217396,INDEL,F1,0.963635
MHC_Class_III,0.085,9,17.840869565217396,SNP,Recall,0.994771
MHC_Class_III,0.085,9,17.840869565217396,SNP,Precision,0.9973790000000001
MHC_Class_III,0.085,9,17.840869565217396,SNP,F1,0.996073
MHC_Class_I,0.085,9,71.14166666666667,INDEL,Recall,0.931034
MHC_Class_I,0.085,9,71.14166666666667,INDEL,Precision,1.0
MHC_Class_I,0.085,9,71.14166666666667,INDEL,F1,0.9642860000000001
MHC_Class_I,0.085,9,71.14166666666667,SNP,Recall,1.0
MHC_Class_I,0.085,9,71.14166666666667,SNP,Precision,1.0
MHC_Class_I,0.085,9,71.14166666666667,SNP,F1,1.0
MHC_Class_I,0.085,7,71.115,INDEL,Recall,0.896552
MHC_Class_I,0.085,7,71.115,INDEL,Precision,1.0
MHC_Class_I,0.085,7,71.115,INDEL,F1,0.9454549999999999
MHC_Class_I,0.085,7,71.115,SNP,Recall,1.0
MHC_Class_I,0.085,7,71.115,SNP,Precision,1.0
MHC_Class_I,0.085,7,71.115,SNP,F1,1.0
MHC_Class_II,0.085,7,70.13374999999999,INDEL,Recall,0.9696969999999999
MHC_Class_II,0.085,7,70.13374999999999,INDEL,Precision,1.0
MHC_Class_II,0.085,7,70.13374999999999,INDEL,F1,0.984615
MHC_Class_II,0.085,7,70.13374999999999,SNP,Recall,0.9413379999999999
MHC_Class_II,0.085,7,70.13374999999999,SNP,Precision,0.9990290000000001
MHC_Class_II,0.085,7,70.13374999999999,SNP,F1,0.969326
MHC_Class_III,0.085,7,17.141594202898553,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.085,7,17.141594202898553,INDEL,Precision,0.951807
MHC_Class_III,0.085,7,17.141594202898553,INDEL,F1,0.9515129999999999
MHC_Class_III,0.085,7,17.141594202898553,SNP,Recall,0.994771
MHC_Class_III,0.085,7,17.141594202898553,SNP,Precision,0.9973790000000001
MHC_Class_III,0.085,7,17.141594202898553,SNP,F1,0.996073
MHC_Class_III,0.085,0,17.71855072463768,INDEL,Recall,0.939024
MHC_Class_III,0.085,0,17.71855072463768,INDEL,Precision,0.939759
MHC_Class_III,0.085,0,17.71855072463768,INDEL,F1,0.939392
MHC_Class_III,0.085,0,17.71855072463768,SNP,Recall,0.9973860000000001
MHC_Class_III,0.085,0,17.71855072463768,SNP,Precision,0.9973860000000001
MHC_Class_III,0.085,0,17.71855072463768,SNP,F1,0.9973860000000001
MHC_Class_II,0.085,0,67.06375,INDEL,Recall,0.984848
MHC_Class_II,0.085,0,67.06375,INDEL,Precision,0.984848
MHC_Class_II,0.085,0,67.06375,INDEL,F1,0.984848
MHC_Class_II,0.085,0,67.06375,SNP,Recall,0.9789180000000001
MHC_Class_II,0.085,0,67.06375,SNP,Precision,0.984361
MHC_Class_II,0.085,0,67.06375,SNP,F1,0.981632
MHC_Class_I,0.085,0,71.80666666666666,INDEL,Recall,0.931034
MHC_Class_I,0.085,0,71.80666666666666,INDEL,Precision,1.0
MHC_Class_I,0.085,0,71.80666666666666,INDEL,F1,0.9642860000000001
MHC_Class_I,0.085,0,71.80666666666666,SNP,Recall,1.0
MHC_Class_I,0.085,0,71.80666666666666,SNP,Precision,1.0
MHC_Class_I,0.085,0,71.80666666666666,SNP,F1,1.0
MHC_Class_II,0.085,8,69.92,INDEL,Recall,1.0
MHC_Class_II,0.085,8,69.92,INDEL,Precision,1.0
MHC_Class_II,0.085,8,69.92,INDEL,F1,1.0
MHC_Class_II,0.085,8,69.92,SNP,Recall,0.981668
MHC_Class_II,0.085,8,69.92,SNP,Precision,0.9990690000000001
MHC_Class_II,0.085,8,69.92,SNP,F1,0.9902920000000001
MHC_Class_I,0.085,8,71.32833333333333,INDEL,Recall,0.896552
MHC_Class_I,0.085,8,71.32833333333333,INDEL,Precision,1.0
MHC_Class_I,0.085,8,71.32833333333333,INDEL,F1,0.9454549999999999
MHC_Class_I,0.085,8,71.32833333333333,SNP,Recall,1.0
MHC_Class_I,0.085,8,71.32833333333333,SNP,Precision,1.0
MHC_Class_I,0.085,8,71.32833333333333,SNP,F1,1.0
MHC_Class_III,0.085,8,17.354637681159414,INDEL,Recall,0.9268290000000001
MHC_Class_III,0.085,8,17.354637681159414,INDEL,Precision,0.939024
MHC_Class_III,0.085,8,17.354637681159414,INDEL,F1,0.9328870000000001
MHC_Class_III,0.085,8,17.354637681159414,SNP,Recall,0.9934639999999999
MHC_Class_III,0.085,8,17.354637681159414,SNP,Precision,0.9986860000000001
MHC_Class_III,0.085,8,17.354637681159414,SNP,F1,0.9960680000000001
MHC_Class_I,0.085,2,69.79666666666667,INDEL,Recall,0.896552
MHC_Class_I,0.085,2,69.79666666666667,INDEL,Precision,1.0
MHC_Class_I,0.085,2,69.79666666666667,INDEL,F1,0.9454549999999999
MHC_Class_I,0.085,2,69.79666666666667,SNP,Recall,0.989583
MHC_Class_I,0.085,2,69.79666666666667,SNP,Precision,0.9982489999999999
MHC_Class_I,0.085,2,69.79666666666667,SNP,F1,0.9938969999999999
MHC_Class_III,0.085,2,17.402318840579703,INDEL,Recall,0.939024
MHC_Class_III,0.085,2,17.402318840579703,INDEL,Precision,0.975
MHC_Class_III,0.085,2,17.402318840579703,INDEL,F1,0.956674
MHC_Class_III,0.085,2,17.402318840579703,SNP,Recall,0.998693
MHC_Class_III,0.085,2,17.402318840579703,SNP,Precision,0.994792
MHC_Class_III,0.085,2,17.402318840579703,SNP,F1,0.9967379999999999
MHC_Class_II,0.085,2,70.27499999999999,INDEL,Recall,1.0
MHC_Class_II,0.085,2,70.27499999999999,INDEL,Precision,1.0
MHC_Class_II,0.085,2,70.27499999999999,INDEL,F1,1.0
MHC_Class_II,0.085,2,70.27499999999999,SNP,Recall,0.996334
MHC_Class_II,0.085,2,70.27499999999999,SNP,Precision,1.0
MHC_Class_II,0.085,2,70.27499999999999,SNP,F1,0.9981629999999999
MHC_Class_II,0.085,5,69.89750000000001,INDEL,Recall,1.0
MHC_Class_II,0.085,5,69.89750000000001,INDEL,Precision,1.0
MHC_Class_II,0.085,5,69.89750000000001,INDEL,F1,1.0
MHC_Class_II,0.085,5,69.89750000000001,SNP,Recall,0.9990829999999999
MHC_Class_II,0.085,5,69.89750000000001,SNP,Precision,1.0
MHC_Class_II,0.085,5,69.89750000000001,SNP,F1,0.999541
MHC_Class_I,0.085,5,72.47833333333334,INDEL,Recall,0.931034
MHC_Class_I,0.085,5,72.47833333333334,INDEL,Precision,1.0
MHC_Class_I,0.085,5,72.47833333333334,INDEL,F1,0.9642860000000001
MHC_Class_I,0.085,5,72.47833333333334,SNP,Recall,1.0
MHC_Class_I,0.085,5,72.47833333333334,SNP,Precision,1.0
MHC_Class_I,0.085,5,72.47833333333334,SNP,F1,1.0
MHC_Class_III,0.085,5,17.112898550724637,INDEL,Recall,0.9146340000000001
MHC_Class_III,0.085,5,17.112898550724637,INDEL,Precision,0.9047620000000001
MHC_Class_III,0.085,5,17.112898550724637,INDEL,F1,0.9096709999999999
MHC_Class_III,0.085,5,17.112898550724637,SNP,Recall,0.994771
MHC_Class_III,0.085,5,17.112898550724637,SNP,Precision,0.9973790000000001
MHC_Class_III,0.085,5,17.112898550724637,SNP,F1,0.996073
MHC_Class_I,0.085,1,71.84333333333333,INDEL,Recall,0.931034
MHC_Class_I,0.085,1,71.84333333333333,INDEL,Precision,1.0
MHC_Class_I,0.085,1,71.84333333333333,INDEL,F1,0.9642860000000001
MHC_Class_I,0.085,1,71.84333333333333,SNP,Recall,1.0
MHC_Class_I,0.085,1,71.84333333333333,SNP,Precision,1.0
MHC_Class_I,0.085,1,71.84333333333333,SNP,F1,1.0
MHC_Class_III,0.085,1,17.538115942028988,INDEL,Recall,0.902439
MHC_Class_III,0.085,1,17.538115942028988,INDEL,Precision,0.9146340000000001
MHC_Class_III,0.085,1,17.538115942028988,INDEL,F1,0.9084959999999999
MHC_Class_III,0.085,1,17.538115942028988,SNP,Recall,0.9973860000000001
MHC_Class_III,0.085,1,17.538115942028988,SNP,Precision,0.9973860000000001
MHC_Class_III,0.085,1,17.538115942028988,SNP,F1,0.9973860000000001
MHC_Class_II,0.085,1,69.5775,INDEL,Recall,0.984848
MHC_Class_II,0.085,1,69.5775,INDEL,Precision,1.0
MHC_Class_II,0.085,1,69.5775,INDEL,F1,0.992366
MHC_Class_II,0.085,1,69.5775,SNP,Recall,0.9761690000000001
MHC_Class_II,0.085,1,69.5775,SNP,Precision,1.0
MHC_Class_II,0.085,1,69.5775,SNP,F1,0.987941
MHC_Class_III,0.085,6,17.49434782608696,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.085,6,17.49434782608696,INDEL,Precision,0.975309
MHC_Class_III,0.085,6,17.49434782608696,INDEL,F1,0.9631129999999999
MHC_Class_III,0.085,6,17.49434782608696,SNP,Recall,0.9934639999999999
MHC_Class_III,0.085,6,17.49434782608696,SNP,Precision,0.990874
MHC_Class_III,0.085,6,17.49434782608696,SNP,F1,0.992167
MHC_Class_II,0.085,6,69.17750000000001,INDEL,Recall,0.984848
MHC_Class_II,0.085,6,69.17750000000001,INDEL,Precision,1.0
MHC_Class_II,0.085,6,69.17750000000001,INDEL,F1,0.992366
MHC_Class_II,0.085,6,69.17750000000001,SNP,Recall,0.978002
MHC_Class_II,0.085,6,69.17750000000001,SNP,Precision,1.0
MHC_Class_II,0.085,6,69.17750000000001,SNP,F1,0.9888790000000001
MHC_Class_I,0.085,6,72.865,INDEL,Recall,0.931034
MHC_Class_I,0.085,6,72.865,INDEL,Precision,1.0
MHC_Class_I,0.085,6,72.865,INDEL,F1,0.9642860000000001
MHC_Class_I,0.085,6,72.865,SNP,Recall,1.0
MHC_Class_I,0.085,6,72.865,SNP,Precision,1.0
MHC_Class_I,0.085,6,72.865,SNP,F1,1.0
MHC_Class_I,0.06,4,48.55166666666667,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.06,4,48.55166666666667,INDEL,Precision,1.0
MHC_Class_I,0.06,4,48.55166666666667,INDEL,F1,0.925926
MHC_Class_I,0.06,4,48.55166666666667,SNP,Recall,0.9809030000000001
MHC_Class_I,0.06,4,48.55166666666667,SNP,Precision,1.0
MHC_Class_I,0.06,4,48.55166666666667,SNP,F1,0.990359
MHC_Class_II,0.06,4,48.9225,INDEL,Recall,0.984848
MHC_Class_II,0.06,4,48.9225,INDEL,Precision,1.0
MHC_Class_II,0.06,4,48.9225,INDEL,F1,0.992366
MHC_Class_II,0.06,4,48.9225,SNP,Recall,0.9651700000000001
MHC_Class_II,0.06,4,48.9225,SNP,Precision,1.0
MHC_Class_II,0.06,4,48.9225,SNP,F1,0.982276
MHC_Class_III,0.06,4,12.200434782608697,INDEL,Recall,0.9268290000000001
MHC_Class_III,0.06,4,12.200434782608697,INDEL,Precision,0.939024
MHC_Class_III,0.06,4,12.200434782608697,INDEL,F1,0.9328870000000001
MHC_Class_III,0.06,4,12.200434782608697,SNP,Recall,0.992157
MHC_Class_III,0.06,4,12.200434782608697,SNP,Precision,0.994758
MHC_Class_III,0.06,4,12.200434782608697,SNP,F1,0.993455
MHC_Class_I,0.06,3,51.79500000000001,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.06,3,51.79500000000001,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.06,3,51.79500000000001,INDEL,F1,0.9097270000000001
MHC_Class_I,0.06,3,51.79500000000001,SNP,Recall,0.9982639999999999
MHC_Class_I,0.06,3,51.79500000000001,SNP,Precision,0.9982639999999999
MHC_Class_I,0.06,3,51.79500000000001,SNP,F1,0.9982639999999999
MHC_Class_II,0.06,3,48.56,INDEL,Recall,0.9696969999999999
MHC_Class_II,0.06,3,48.56,INDEL,Precision,1.0
MHC_Class_II,0.06,3,48.56,INDEL,F1,0.984615
MHC_Class_II,0.06,3,48.56,SNP,Recall,0.918423
MHC_Class_II,0.06,3,48.56,SNP,Precision,0.9990049999999999
MHC_Class_II,0.06,3,48.56,SNP,F1,0.9570209999999999
MHC_Class_III,0.06,3,13.057826086956526,INDEL,Recall,0.902439
MHC_Class_III,0.06,3,13.057826086956526,INDEL,Precision,0.925926
MHC_Class_III,0.06,3,13.057826086956526,INDEL,F1,0.914032
MHC_Class_III,0.06,3,13.057826086956526,SNP,Recall,0.989542
MHC_Class_III,0.06,3,13.057826086956526,SNP,Precision,0.9908379999999999
MHC_Class_III,0.06,3,13.057826086956526,SNP,F1,0.99019
MHC_Class_II,0.06,9,49.6875,INDEL,Recall,1.0
MHC_Class_II,0.06,9,49.6875,INDEL,Precision,1.0
