ID	start	stop	transcripts	parent_genes	HG002	HG003	HG004	HG005	HG01106	HG01258	HG01928	HG02055	HG02630	HG03492	HG03579	IHW09021	IHW09049	IHW09071	IHW09117	IHW09118	IHW09122	IHW09125	IHW09175	IHW09198	IHW09200	IHW09224	IHW09245	IHW09251	IHW09359	IHW09364	IHW09409	NA19240	NA20129	NA21309	NA24694	NA24695
ENSE00003678341	31960009	31960119	ENST00000488648,ENST00000697832,ENST00000494058,ENST00000697834,ENST00000465703,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000697841,ENST00000697842	SKIC2-212,SKIC2-217,SKIC2-215,SKIC2-219,SKIC2-204,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-226,SKIC2-227	483.0	311.69	252.11	207.82	304.77	317.06	249.46	247.45	164.3	283.95	84.55	286.18	545.93	183.8	703.74	149.34	678.1	483.33	326.0	398.35	538.35	565.88	143.07	329.83	678.7	147.64	366.4	126.0	412.29	282.12	304.7	171.66
ENSE00003971859	31960040	31960119	ENST00000697838	SKIC2-223	482.94	312.49	251.97	207.43	304.72	318.46	250.3	249.43	164.8	283.9	85.62	286.27	546.73	184.86	706.85	149.96	682.0	485.75	328.19	398.8	540.25	567.86	144.06	331.11	681.92	149.7	366.92	126.46	413.92	283.04	305.65	171.27
ENSE00003971826	31960200	31960337	ENST00000697835	SKIC2-220	466.77	309.57	256.41	206.21	313.52	315.33	260.76	259.02	164.01	286.58	93.19	297.73	580.64	203.72	718.2	156.88	703.07	529.18	343.01	422.44	551.91	598.06	146.37	343.04	707.82	166.35	384.46	127.8	415.74	270.72	311.81	174.67
ENSE00003515290	31960219	31960337	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000461073,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-202,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	466.53	309.18	256.86	206.11	313.85	314.92	260.92	258.72	164.43	286.73	93.23	298.19	583.31	204.38	718.86	157.65	705.56	531.21	343.25	422.78	552.51	599.82	146.88	344.03	708.71	167.26	385.98	127.63	415.7	270.85	312.5	174.83
ENSE00003524001	31960219	31960337	ENST00000488648,ENST00000697832,ENST00000494058,ENST00000697834,ENST00000465703,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000697841,ENST00000697842	SKIC2-212,SKIC2-217,SKIC2-215,SKIC2-219,SKIC2-204,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-226,SKIC2-227	466.53	309.18	256.86	206.11	313.85	314.92	260.92	258.72	164.43	286.73	93.23	298.19	583.31	204.38	718.86	157.65	705.56	531.21	343.25	422.78	552.51	599.82	146.88	344.03	708.71	167.26	385.98	127.63	415.7	270.85	312.5	174.83
ENSE00003558195	31960431	31960546	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000461073,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-202,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	460.87	313.03	262.54	204.17	327.49	325.63	263.89	258.63	173.89	294.49	99.94	319.03	610.3	220.73	750.97	176.8	720.36	566.51	355.46	423.77	561.27	619.63	165.73	374.51	720.15	183.93	403.34	135.99	402.88	280.8	320.16	182.4
ENSE00003685028	31960431	31960546	ENST00000488648,ENST00000697832,ENST00000494058,ENST00000697834,ENST00000465703,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000697841,ENST00000697842	SKIC2-212,SKIC2-217,SKIC2-215,SKIC2-219,SKIC2-204,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-226,SKIC2-227	460.87	313.03	262.54	204.17	327.49	325.63	263.89	258.63	173.89	294.49	99.94	319.03	610.3	220.73	750.97	176.8	720.36	566.51	355.46	423.77	561.27	619.63	165.73	374.51	720.15	183.93	403.34	135.99	402.88	280.8	320.16	182.4
ENSE00003971853	31960431	31960546	ENST00000697835	SKIC2-220	460.87	313.03	262.54	204.17	327.49	325.63	263.89	258.63	173.89	294.49	99.94	319.03	610.3	220.73	750.97	176.8	720.36	566.51	355.46	423.77	561.27	619.63	165.73	374.51	720.15	183.93	403.34	135.99	402.88	280.8	320.16	182.4
ENSE00003541957	31960665	31960740	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000461073,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-202,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	474.72	331.49	272.23	202.81	334.2	329.99	265.36	264.27	178.4	304.69	105.71	349.32	645.96	222.4	785.84	201.96	751.16	592.95	384.6	443.31	556.97	656.05	198.03	403.45	745.13	206.07	421.47	147.48	404.77	286.21	326.35	191.79
ENSE00003605190	31960665	31960740	ENST00000488648,ENST00000697832,ENST00000494058,ENST00000697834,ENST00000465703,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000697842	SKIC2-212,SKIC2-217,SKIC2-215,SKIC2-219,SKIC2-204,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-227	474.72	331.49	272.23	202.81	334.2	329.99	265.36	264.27	178.4	304.69	105.71	349.32	645.96	222.4	785.84	201.96	751.16	592.95	384.6	443.31	556.97	656.05	198.03	403.45	745.13	206.07	421.47	147.48	404.77	286.21	326.35	191.79
ENSE00003971849	31960665	31960740	ENST00000697835	SKIC2-220	474.72	331.49	272.23	202.81	334.2	329.99	265.36	264.27	178.4	304.69	105.71	349.32	645.96	222.4	785.84	201.96	751.16	592.95	384.6	443.31	556.97	656.05	198.03	403.45	745.13	206.07	421.47	147.48	404.77	286.21	326.35	191.79
ENSE00003971838	31960665	31961675	ENST00000697841	SKIC2-226	468.74	313.22	262.02	181.63	320.65	317.99	261.1	249.9	168.95	280.37	90.91	208.08	432.75	112.73	560.83	109.99	520.77	419.31	247.64	307.65	361.69	475.49	98.42	240.58	551.83	95.65	265.9	153.27	389.7	274.99	313.9	172.15
ENSE00003971840	31961004	31961094	ENST00000697840	SKIC2-225	471.86	306.9	254.61	181.86	309.59	306.91	250.39	251.66	162.54	277.19	82.72	154.28	365.57	77.24	479.56	83.48	429.66	355.74	191.64	252.46	298.51	407.9	68.0	173.73	470.26	53.29	208.94	144.89	390.68	267.74	309.94	161.4
ENSE00003579410	31961040	31961094	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000461073,ENST00000697837,ENST00000697838,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-202,SKIC2-222,SKIC2-223,SKIC2-201	470.87	306.67	253.72	181.11	309.69	306.5	250.17	252.67	162.59	277.06	81.65	150.26	358.72	74.46	470.65	81.52	423.7	353.61	182.54	248.35	292.26	405.37	65.15	169.15	463.48	51.0	204.11	146.09	392.11	268.46	310.83	161.54
ENSE00003627013	31961040	31961094	ENST00000488648,ENST00000697832,ENST00000494058,ENST00000697834,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697842	SKIC2-212,SKIC2-217,SKIC2-215,SKIC2-219,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-227	470.87	306.67	253.72	181.11	309.69	306.5	250.17	252.67	162.59	277.06	81.65	150.26	358.72	74.46	470.65	81.52	423.7	353.61	182.54	248.35	292.26	405.37	65.15	169.15	463.48	51.0	204.11	146.09	392.11	268.46	310.83	161.54
ENSE00001894553	31961040	31961675	ENST00000465703,ENST00000697839	SKIC2-204,SKIC2-224	463.14	305.52	256.7	170.92	315.93	313.89	261.24	245.41	165.11	270.52	84.78	154.16	344.22	73.29	472.27	75.09	433.18	351.0	189.31	254.57	283.61	412.35	60.79	182.58	474.39	52.52	208.65	155.4	382.51	269.36	308.35	164.88
ENSE00003664984	31961040	31961094	ENST00000474839	SKIC2-208	470.87	306.67	253.72	181.11	309.69	306.5	250.17	252.67	162.59	277.06	81.65	150.26	358.72	74.46	470.65	81.52	423.7	353.61	182.54	248.35	292.26	405.37	65.15	169.15	463.48	51.0	204.11	146.09	392.11	268.46	310.83	161.54
ENSE00003569101	31961195	31961386	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	466.42	306.92	259.2	178.31	315.26	315.59	260.17	249.81	166.18	275.34	85.09	157.13	343.85	72.3	474.06	75.27	434.53	355.85	188.25	258.21	285.24	413.31	59.68	184.62	476.34	48.72	203.96	154.54	392.49	277.13	308.1	166.1
ENSE00003971869	31961195	31961386	ENST00000697832,ENST00000494058,ENST00000697834,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697842	SKIC2-217,SKIC2-215,SKIC2-219,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-227	466.42	306.92	259.2	178.31	315.26	315.59	260.17	249.81	166.18	275.34	85.09	157.13	343.85	72.3	474.06	75.27	434.53	355.85	188.25	258.21	285.24	413.31	59.68	184.62	476.34	48.72	203.96	154.54	392.49	277.13	308.1	166.1
ENSE00003621732	31961195	31961386	ENST00000474839	SKIC2-208	466.42	306.92	259.2	178.31	315.26	315.59	260.17	249.81	166.18	275.34	85.09	157.13	343.85	72.3	474.06	75.27	434.53	355.85	188.25	258.21	285.24	413.31	59.68	184.62	476.34	48.72	203.96	154.54	392.49	277.13	308.1	166.1
ENSE00001848233	31961340	31961386	ENST00000488648	SKIC2-212	468.15	302.96	258.17	174.96	315.39	317.11	261.46	245.26	168.96	274.22	86.22	156.39	347.5	73.22	474.39	74.37	439.37	353.43	189.41	255.07	282.41	408.22	58.0	185.15	478.15	47.76	207.46	154.65	379.65	276.74	305.17	165.48
ENSE00001862437	31961496	31961675	ENST00000466290	SKIC2-205	454.61	303.65	254.42	154.37	319.88	313.17	270.36	236.34	165.37	260.85	86.17	150.82	337.09	74.25	471.4	74.25	434.27	340.6	194.16	253.22	277.73	414.08	59.09	187.35	475.19	57.57	215.56	162.08	371.41	258.78	308.59	166.5
ENSE00003650260	31961546	31961675	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	453.74	302.98	254.09	151.47	321.04	311.59	271.95	235.55	166.07	258.22	87.22	149.62	337.4	74.63	470.95	74.41	432.15	338.78	194.26	252.88	276.87	416.2	59.18	187.05	473.91	57.24	215.05	163.08	372.4	257.71	308.84	167.55
ENSE00003971867	31961546	31961675	ENST00000697832,ENST00000494058,ENST00000697834,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000474839,ENST00000697842	SKIC2-217,SKIC2-215,SKIC2-219,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-208,SKIC2-227	453.74	302.98	254.09	151.47	321.04	311.59	271.95	235.55	166.07	258.22	87.22	149.62	337.4	74.63	470.95	74.41	432.15	338.78	194.26	252.88	276.87	416.2	59.18	187.05	473.91	57.24	215.05	163.08	372.4	257.71	308.84	167.55
ENSE00003466936	31961546	31961675	ENST00000461073	SKIC2-202	453.74	302.98	254.09	151.47	321.04	311.59	271.95	235.55	166.07	258.22	87.22	149.62	337.4	74.63	470.95	74.41	432.15	338.78	194.26	252.88	276.87	416.2	59.18	187.05	473.91	57.24	215.05	163.08	372.4	257.71	308.84	167.55
ENSE00003517789	31961908	31962054	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	448.73	316.07	256.38	146.28	322.59	312.62	283.08	242.05	165.05	251.87	93.95	150.86	337.45	73.72	467.38	88.37	439.64	341.64	195.24	248.17	270.99	411.92	57.68	193.84	472.64	51.4	232.09	154.05	365.37	238.79	298.1	162.41
ENSE00003515935	31961908	31962054	ENST00000697832,ENST00000494058,ENST00000461073,ENST00000697834,ENST00000465703,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000474839,ENST00000697841,ENST00000697842,ENST00000466290	SKIC2-217,SKIC2-215,SKIC2-202,SKIC2-219,SKIC2-204,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-208,SKIC2-226,SKIC2-227,SKIC2-205	448.73	316.07	256.38	146.28	322.59	312.62	283.08	242.05	165.05	251.87	93.95	150.86	337.45	73.72	467.38	88.37	439.64	341.64	195.24	248.17	270.99	411.92	57.68	193.84	472.64	51.4	232.09	154.05	365.37	238.79	298.1	162.41
ENSE00003488771	31962438	31962585	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	443.74	321.96	260.01	152.82	327.71	315.44	291.36	252.03	181.48	250.6	96.95	152.55	369.31	72.46	469.35	95.86	455.86	336.83	190.41	244.51	272.96	404.84	55.2	188.2	481.05	61.77	230.33	151.83	365.61	254.96	304.65	154.24
ENSE00003565500	31962438	31962585	ENST00000697832,ENST00000494058,ENST00000461073,ENST00000697834,ENST00000465703,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000474839,ENST00000697841,ENST00000697842,ENST00000466290	SKIC2-217,SKIC2-215,SKIC2-202,SKIC2-219,SKIC2-204,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-208,SKIC2-226,SKIC2-227,SKIC2-205	443.74	321.96	260.01	152.82	327.71	315.44	291.36	252.03	181.48	250.6	96.95	152.55	369.31	72.46	469.35	95.86	455.86	336.83	190.41	244.51	272.96	404.84	55.2	188.2	481.05	61.77	230.33	151.83	365.61	254.96	304.65	154.24
ENSE00003517330	31962713	31962798	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	414.22	307.27	243.71	152.82	307.56	300.81	271.8	242.52	180.67	227.18	103.58	141.38	360.11	77.13	458.15	89.45	456.93	322.67	183.64	227.12	265.01	388.51	51.19	172.61	458.39	60.29	213.58	142.71	347.48	253.65	293.56	148.98
ENSE00001842496	31962713	31962798	ENST00000697832,ENST00000494058,ENST00000461073,ENST00000697834,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000474839,ENST00000697841,ENST00000697842,ENST00000466290	SKIC2-217,SKIC2-215,SKIC2-202,SKIC2-219,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-208,SKIC2-226,SKIC2-227,SKIC2-205	414.22	307.27	243.71	152.82	307.56	300.81	271.8	242.52	180.67	227.18	103.58	141.38	360.11	77.13	458.15	89.45	456.93	322.67	183.64	227.12	265.01	388.51	51.19	172.61	458.39	60.29	213.58	142.71	347.48	253.65	293.56	148.98
ENSE00003971829	31962713	31963091	ENST00000465703	SKIC2-204	406.9	304.53	231.94	149.62	302.32	299.87	265.83	235.92	178.63	214.0	98.81	141.91	349.29	82.61	444.23	87.4	447.35	321.18	176.83	211.35	262.72	371.94	48.01	170.76	454.78	61.04	208.16	138.45	340.04	252.71	290.4	140.24
ENSE00003466866	31962984	31963091	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	401.0	305.72	228.23	146.18	300.31	301.64	262.5	231.66	173.17	204.45	98.71	145.53	344.16	86.64	436.34	83.59	442.36	320.4	173.83	200.85	257.87	356.39	45.34	170.97	456.98	62.2	202.87	133.1	332.36	252.04	284.08	131.23
ENSE00003971868	31962984	31963091	ENST00000697832,ENST00000494058,ENST00000461073,ENST00000697834,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000474839,ENST00000697841,ENST00000697842	SKIC2-217,SKIC2-215,SKIC2-202,SKIC2-219,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-208,SKIC2-226,SKIC2-227	401.0	305.72	228.23	146.18	300.31	301.64	262.5	231.66	173.17	204.45	98.71	145.53	344.16	86.64	436.34	83.59	442.36	320.4	173.83	200.85	257.87	356.39	45.34	170.97	456.98	62.2	202.87	133.1	332.36	252.04	284.08	131.23
ENSE00001945008	31962984	31963010	ENST00000466290	SKIC2-205	400.88	305.5	224.58	143.85	299.27	300.15	262.08	230.69	175.15	205.81	96.92	144.12	340.58	86.5	432.38	82.46	445.15	317.42	173.81	201.85	260.54	357.08	45.0	169.73	459.15	62.15	205.27	135.08	332.35	251.42	284.92	130.81
ENSE00003616452	31963412	31963559	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	379.55	290.07	214.56	146.06	279.25	302.9	263.95	222.37	169.29	183.39	97.46	131.14	324.37	82.22	444.61	84.8	435.41	332.22	168.63	195.95	263.67	338.1	45.49	175.21	453.69	64.2	191.62	119.64	320.73	240.53	248.48	119.16
ENSE00003577195	31963412	31963733	ENST00000697832	SKIC2-217	374.83	286.03	208.64	144.0	275.8	300.38	259.79	217.84	169.33	179.38	94.87	128.8	321.07	85.32	433.98	83.46	437.3	331.05	164.88	192.88	261.51	326.65	49.01	174.19	459.4	65.13	188.46	118.33	313.54	236.33	245.14	113.59
ENSE00003971836	31963412	31963559	ENST00000494058,ENST00000461073,ENST00000697834,ENST00000465703,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000474839,ENST00000697841,ENST00000697842	SKIC2-215,SKIC2-202,SKIC2-219,SKIC2-204,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-208,SKIC2-226,SKIC2-227	379.55	290.07	214.56	146.06	279.25	302.9	263.95	222.37	169.29	183.39	97.46	131.14	324.37	82.22	444.61	84.8	435.41	332.22	168.63	195.95	263.67	338.1	45.49	175.21	453.69	64.2	191.62	119.64	320.73	240.53	248.48	119.16
ENSE00003577479	31963636	31963733	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	368.24	282.45	201.68	141.74	267.82	297.58	252.59	211.82	167.99	173.06	91.33	124.87	315.04	89.04	415.02	80.49	438.04	327.27	161.36	187.72	258.43	306.9	53.82	170.98	462.18	66.43	183.14	114.42	302.66	229.33	242.22	106.26
ENSE00003971856	31963636	31963733	ENST00000494058,ENST00000697834,ENST00000465703,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000474839,ENST00000697841,ENST00000697842	SKIC2-215,SKIC2-219,SKIC2-204,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-208,SKIC2-226,SKIC2-227	368.24	282.45	201.68	141.74	267.82	297.58	252.59	211.82	167.99	173.06	91.33	124.87	315.04	89.04	415.02	80.49	438.04	327.27	161.36	187.72	258.43	306.9	53.82	170.98	462.18	66.43	183.14	114.42	302.66	229.33	242.22	106.26
ENSE00003587727	31963912	31964125	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	352.78	260.91	180.59	130.78	239.7	278.39	241.01	190.65	153.58	142.61	83.49	116.09	287.21	92.4	376.81	75.78	409.46	294.3	133.21	175.76	240.42	254.85	47.21	158.89	408.81	67.49	162.45	106.6	271.73	210.41	234.59	86.6
ENSE00003628840	31963912	31964125	ENST00000697832,ENST00000494058,ENST00000461073,ENST00000697834,ENST00000465703,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000474839,ENST00000697841,ENST00000697842	SKIC2-217,SKIC2-215,SKIC2-202,SKIC2-219,SKIC2-204,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-208,SKIC2-226,SKIC2-227	352.78	260.91	180.59	130.78	239.7	278.39	241.01	190.65	153.58	142.61	83.49	116.09	287.21	92.4	376.81	75.78	409.46	294.3	133.21	175.76	240.42	254.85	47.21	158.89	408.81	67.49	162.45	106.6	271.73	210.41	234.59	86.6
ENSE00003470430	31964231	31964342	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	329.22	244.17	177.15	123.97	234.38	257.16	226.68	182.33	148.21	119.48	81.49	119.52	280.32	85.98	367.12	74.68	395.16	265.64	131.86	178.36	243.71	245.86	39.66	146.62	388.38	72.16	144.08	102.24	255.33	194.2	222.75	80.92
ENSE00003574604	31964231	31964342	ENST00000697832,ENST00000494058,ENST00000461073,ENST00000697834,ENST00000465703,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000474839,ENST00000697841,ENST00000697842	SKIC2-217,SKIC2-215,SKIC2-202,SKIC2-219,SKIC2-204,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-208,SKIC2-226,SKIC2-227	329.22	244.17	177.15	123.97	234.38	257.16	226.68	182.33	148.21	119.48	81.49	119.52	280.32	85.98	367.12	74.68	395.16	265.64	131.86	178.36	243.71	245.86	39.66	146.62	388.38	72.16	144.08	102.24	255.33	194.2	222.75	80.92
ENSE00003680573	31965782	31966013	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	307.65	247.39	184.9	119.16	259.61	265.12	234.12	196.35	129.74	172.52	68.29	142.96	326.24	121.32	414.57	69.65	471.9	297.33	160.98	245.67	305.03	309.23	64.44	179.53	475.1	90.24	193.18	106.73	273.17	183.71	256.01	133.92
ENSE00003650833	31965782	31966013	ENST00000697832,ENST00000494058,ENST00000461073,ENST00000697834,ENST00000465703,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000474839,ENST00000697841,ENST00000697842	SKIC2-217,SKIC2-215,SKIC2-202,SKIC2-219,SKIC2-204,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-208,SKIC2-226,SKIC2-227	307.65	247.39	184.9	119.16	259.61	265.12	234.12	196.35	129.74	172.52	68.29	142.96	326.24	121.32	414.57	69.65	471.9	297.33	160.98	245.67	305.03	309.23	64.44	179.53	475.1	90.24	193.18	106.73	273.17	183.71	256.01	133.92
ENSE00003601103	31966708	31966846	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	306.46	247.09	184.35	124.79	272.99	263.12	230.96	199.33	127.41	186.45	65.93	134.33	288.33	96.78	370.97	53.31	422.4	263.88	144.28	188.2	231.68	265.62	44.18	141.04	438.37	51.42	160.03	106.72	296.2	186.49	248.67	141.79
ENSE00003588921	31966708	31966846	ENST00000697832,ENST00000494058,ENST00000461073,ENST00000697834,ENST00000465703,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000474839,ENST00000697841,ENST00000697842	SKIC2-217,SKIC2-215,SKIC2-202,SKIC2-219,SKIC2-204,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-208,SKIC2-226,SKIC2-227	306.46	247.09	184.35	124.79	272.99	263.12	230.96	199.33	127.41	186.45	65.93	134.33	288.33	96.78	370.97	53.31	422.4	263.88	144.28	188.2	231.68	265.62	44.18	141.04	438.37	51.42	160.03	106.72	296.2	186.49	248.67	141.79
ENSE00001929484	31966827	31966846	ENST00000461915	SKIC2-203	308.74	248.11	186.95	121.63	271.16	265.47	228.0	196.26	128.84	186.95	63.89	135.89	291.79	97.21	372.84	54.95	429.47	264.95	147.42	185.47	227.0	269.05	44.79	141.53	436.84	49.89	164.16	107.74	300.11	188.47	252.32	142.0
ENSE00003642456	31967003	31967141	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	328.35	258.75	195.73	114.83	274.98	275.77	236.62	210.61	139.36	196.69	71.38	147.72	293.76	105.8	379.41	65.74	451.93	279.58	149.12	194.28	247.7	279.48	39.75	147.07	427.3	46.54	186.25	112.91	310.42	187.78	260.12	150.23
ENSE00003659659	31967003	31967141	ENST00000697832,ENST00000494058,ENST00000461073,ENST00000697834,ENST00000465703,ENST00000697835,ENST00000485349,ENST00000697836,ENST00000697839,ENST00000474839,ENST00000697841,ENST00000461915	SKIC2-217,SKIC2-215,SKIC2-202,SKIC2-219,SKIC2-204,SKIC2-220,SKIC2-211,SKIC2-221,SKIC2-224,SKIC2-208,SKIC2-226,SKIC2-203	328.35	258.75	195.73	114.83	274.98	275.77	236.62	210.61	139.36	196.69	71.38	147.72	293.76	105.8	379.41	65.74	451.93	279.58	149.12	194.28	247.7	279.48	39.75	147.07	427.3	46.54	186.25	112.91	310.42	187.78	260.12	150.23
ENSE00003971852	31967003	31967151	ENST00000697842	SKIC2-227	328.89	258.81	195.72	115.04	275.66	275.8	236.86	210.7	139.6	196.47	71.42	147.8	293.62	105.72	379.62	65.89	452.19	279.74	149.4	194.86	247.7	279.58	39.76	147.15	427.13	46.5	186.17	113.12	310.58	187.73	260.11	150.05
ENSE00001821731	31967102	31967141	ENST00000484835	SKIC2-210	332.15	258.21	194.95	116.49	278.64	273.77	238.15	210.67	139.13	193.82	71.26	148.13	294.46	104.97	376.64	66.1	450.51	280.31	150.69	197.77	245.54	276.92	39.69	147.36	423.0	45.51	184.05	114.28	309.54	186.0	257.97	149.05
ENSE00003640082	31967272	31967377	ENST00000697831,ENST00000483553,ENST00000697833,ENST00000491994,ENST00000697837,ENST00000697838,ENST00000697840,ENST00000375394	SKIC2-216,SKIC2-209,SKIC2-218,SKIC2-213,SKIC2-222,SKIC2-223,SKIC2-225,SKIC2-201	337.92	254.97	200.67	127.62	282.21	279.79	237.44	207.79	152.2	190.07	74.67	151.9	301.88	106.03	395.41	69.32	464.24	297.01	160.38	217.11	244.93	281.31	39.89	149.66	429.74	54.25	194.7	122.78	321.8	194.15	255.53	157.16
