gene_name	gene_id	biotype	start	stop	HG002	HG003	HG004	HG005	HG01106	HG01258	HG01928	HG02055	HG02630	HG03492	HG03579	IHW09021	IHW09049	IHW09071	IHW09117	IHW09118	IHW09122	IHW09125	IHW09175	IHW09198	IHW09200	IHW09224	IHW09245	IHW09251	IHW09359	IHW09364	IHW09409	NA19240	NA20129	NA21309	NA24694	NA24695
HCG17	ENSG00000270604	lncRNA	30234038	30326134	38.96	30.73	21.17	19.28	31.55	37.09	31.44	24.2	25.59	18.09	12.04	12.23	21.64	8.41	29.33	5.26	36.71	21.69	11.55	20.0	19.09	21.01	2.74	11.83	32.1	7.91	14.3	11.6	34.7	28.23	36.27	18.1
TRIM26BP	ENSG00000236475	unprocessed_pseudogene	30238300	30242279	0.0	0.0	0.62	0.0	2.04	0.42	0.0	0.36	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	0.0	0.8	1.57	0.0
HLA-L	ENSG00000291097	lncRNA	30259547	30293015	71.28	56.96	40.21	35.63	58.34	67.24	58.84	47.46	48.35	34.97	21.56	23.86	43.57	15.82	56.59	11.02	68.87	43.13	23.63	38.57	36.74	41.44	5.68	24.59	63.32	16.43	27.8	22.39	62.23	53.39	65.97	32.79
HLA-L	ENSG00000243753	transcribed_unprocessed_pseudogene	30259624	30261703	597.83	479.34	323.51	291.75	466.35	533.86	457.28	358.82	385.59	297.01	172.96	149.63	335.81	107.46	415.21	78.34	507.68	304.4	172.42	266.86	279.27	329.97	46.68	166.31	489.81	92.28	205.96	170.99	527.98	415.1	513.8	263.97
ENSG00000280128	ENSG00000280128	TEC	30282348	30286054	0.0	0.25	1.2	0.0	0.0	0.85	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.75	0.31	0.0
HCG18	ENSG00000231074	lncRNA	30286689	30327382	0.11	0.22	0.19	0.11	0.34	0.37	0.1	0.41	0.0	0.31	0.13	0.0	0.51	0.0	0.12	0.0	0.19	0.35	0.06	0.0	0.26	0.11	0.0	0.0	0.15	0.07	0.0	0.08	0.0	0.2	0.25	0.1
TRIM39	ENSG00000204599	protein_coding	30326478	30343729	0.34	0.0	0.0	0.2	0.49	0.34	0.14	0.22	0.0	0.0	0.0	0.0	0.02	0.0	0.19	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.41	0.0	0.02	0.0	0.0	0.0	0.0	0.43	0.0
TRIM39-RPP21	ENSG00000248167	protein_coding	30328906	30346854	0.33	0.0	0.0	0.19	0.57	0.16	0.15	0.07	0.0	0.0	0.0	0.0	0.05	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.01	0.26	0.01
RPP21	ENSG00000241370	protein_coding	30345130	30346884	0.0	0.0	0.0	0.0	1.44	1.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.24	0.08
HLA-N	ENSG00000224372	unprocessed_pseudogene	30351415	30351550	2.0	2.0	1.81	2.0	1.0	2.0	1.93	3.0	1.81	0.0	1.0	0.0	0.0	0.0	2.99	0.36	6.0	2.0	0.0	2.0	6.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	4.0	5.84	3.0	1.0
ENSG00000224486	ENSG00000224486	processed_pseudogene	30359277	30359911	0.18	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.31	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
UBQLN1P1	ENSG00000236405	processed_pseudogene	30363111	30364280	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MICC	ENSG00000226577	unprocessed_pseudogene	30414714	30419319	0.19	0.0	0.0	0.0	0.68	0.0	0.0	0.0	1.44	0.62	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.69	0.0	2.16	0.21	0.0	0.0
ENSG00000286301	ENSG00000286301	lncRNA	30451138	30456212	0.0	0.48	0.0	0.0	1.96	0.83	0.0	0.37	0.3	1.0	0.0	0.18	0.0	0.0	0.0	0.0	2.6	0.0	0.0	0.0	0.0	0.44	0.0	0.62	0.0	0.0	0.0	0.57	0.0	0.36	0.0	0.4
ENSG00000288805	ENSG00000288805	lncRNA	30460824	30481634	1.27	0.35	0.03	0.0	0.19	1.09	0.52	0.91	0.81	0.45	0.11	0.25	1.42	0.0	0.26	0.0	1.32	0.41	0.14	0.01	0.64	0.44	0.0	0.13	0.37	0.07	0.38	0.0	1.66	1.73	0.8	0.08
TMPOP1	ENSG00000229068	processed_pseudogene	30466451	30467994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	1.99	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.99	0.0	0.0	0.0
SUCLA2P1	ENSG00000224936	processed_pseudogene	30468881	30470251	0.0	0.0	0.0	0.0	0.0	3.17	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
RANP1	ENSG00000236603	processed_pseudogene	30485939	30486590	164.88	80.87	49.16	48.72	99.79	146.94	59.69	58.69	87.1	62.85	33.61	35.75	48.43	31.39	65.96	9.11	119.28	39.96	23.37	79.98	42.76	37.84	5.46	17.98	70.76	20.25	35.06	17.43	105.96	104.7	121.38	47.31
HLA-E	ENSG00000204592	protein_coding	30489508	30494194	553.74	416.22	275.11	273.42	411.32	508.08	379.7	303.2	309.62	271.1	121.46	159.17	284.72	102.79	357.13	67.29	458.63	278.38	163.66	217.5	262.7	231.7	29.05	169.5	402.35	77.53	174.64	141.95	439.22	380.47	459.9	226.36
LINC02569	ENSG00000235781	lncRNA	30516265	30519217	3.74	2.01	0.0	0.6	0.79	1.52	2.93	1.78	0.0	1.0	0.0	0.0	1.59	0.0	0.51	0.0	0.0	0.0	0.0	0.0	4.17	1.88	0.0	0.35	0.0	0.0	0.0	0.0	0.85	2.27	2.0	0.0
GNL1	ENSG00000204590	protein_coding	30541380	30556489	0.3	0.75	0.0	0.13	0.0	0.64	0.65	0.0	1.06	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.42	0.0	0.0	0.0	0.0	0.12	0.18	0.26	0.0
PRR3	ENSG00000204576	protein_coding	30557279	30563723	1.2	1.54	0.0	1.11	0.57	0.0	0.0	0.55	0.44	1.07	0.0	0.0	2.68	0.0	0.74	0.0	0.12	1.15	0.0	0.0	0.0	0.0	0.0	0.0	0.49	1.35	0.0	0.95	0.73	0.0	1.13	0.0
ENSG00000290047	ENSG00000290047	lncRNA	30570637	30571273	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ABCF1	ENSG00000204574	protein_coding	30571392	30597179	0.56	1.18	0.22	0.45	0.45	1.34	0.87	0.15	0.54	0.69	0.91	0.16	1.01	0.36	0.89	0.13	0.1	0.18	0.08	0.0	0.28	0.0	0.06	0.14	0.24	0.0	0.08	0.11	1.07	1.0	0.5	0.0
MIR877	ENSG00000216101	miRNA	30584331	30584417	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP1R10	ENSG00000204569	protein_coding	30600412	30618612	0.57	0.28	0.2	0.24	1.31	1.65	0.79	0.66	1.08	0.7	0.43	0.32	0.0	0.0	0.42	0.0	0.22	0.92	0.0	0.15	0.16	0.38	0.0	0.0	0.0	0.0	0.0	0.12	0.41	0.16	1.14	0.21
MRPS18B	ENSG00000204568	protein_coding	30617839	30626395	2.03	1.23	0.36	0.88	2.01	3.47	0.0	0.99	0.12	1.22	0.0	0.0	0.07	0.0	0.23	0.0	0.0	0.17	0.0	0.0	0.98	0.19	0.0	0.0	0.0	0.0	0.0	0.36	0.56	0.0	0.0	0.0
ATAT1	ENSG00000137343	protein_coding	30626841	30646823	1.62	1.54	0.17	0.22	0.65	0.66	1.0	0.85	0.4	0.34	0.69	0.57	0.0	0.0	0.52	0.0	0.51	0.52	0.0	0.47	0.0	0.18	0.0	0.0	0.0	0.0	0.17	0.56	1.14	0.19	1.01	0.21
PTMAP1	ENSG00000228415	processed_pseudogene	30633631	30633956	3.0	2.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0
C6orf136	ENSG00000204564	protein_coding	30647038	30653210	0.54	1.27	0.22	0.23	0.78	0.5	0.77	1.27	0.79	0.33	0.0	0.0	0.0	0.78	1.01	0.0	0.03	2.53	0.0	1.1	0.0	0.0	0.0	0.0	0.5	0.29	0.11	0.0	0.39	1.15	0.0	0.42
DHX16	ENSG00000204560	protein_coding	30653118	30673006	1.42	0.95	1.05	0.11	0.48	0.88	0.55	1.63	0.79	0.3	0.12	0.19	0.35	0.0	0.34	0.0	0.58	0.35	0.0	0.02	0.0	0.0	0.22	0.0	1.21	0.47	0.0	1.09	0.04	0.6	0.96	0.24
PPP1R18	ENSG00000146112	protein_coding	30676388	30687895	1.4	0.38	0.65	0.63	1.13	0.03	1.04	0.21	0.15	0.0	0.35	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.19	0.0	0.4	0.0	0.0	0.15	0.0	1.42	0.0	0.78	1.39	1.65	0.27
NRM	ENSG00000137404	protein_coding	30688046	30691420	0.64	0.0	0.27	0.0	0.0	0.2	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	1.01	0.0	0.0	0.0	0.66	0.34	0.02	0.0
RPL7P4	ENSG00000230449	processed_pseudogene	30696805	30697535	0.0	1.13	0.0	0.0	1.0	2.45	0.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.99	1.0	3.0	0.0	1.0
MDC1	ENSG00000137337	protein_coding	30699806	30717447	1.58	0.56	1.55	0.66	0.93	2.33	0.87	0.08	0.17	1.35	0.0	0.0	0.55	0.0	0.0	0.0	0.67	0.28	0.36	0.23	0.94	0.81	0.0	0.0	0.48	0.0	0.17	0.0	0.23	1.32	0.57	0.51
MDC1-AS1	ENSG00000224328	lncRNA	30703066	30713184	0.94	0.16	2.42	0.62	1.36	3.03	1.04	0.0	0.3	0.71	0.0	0.0	0.41	0.0	0.0	0.0	0.33	0.46	0.62	0.0	1.11	0.68	0.0	0.0	0.26	0.0	0.3	0.0	0.0	1.7	0.58	0.44
TUBB	ENSG00000196230	protein_coding	30717434	30725538	0.0	0.67	0.0	0.38	0.0	0.49	0.0	0.3	0.62	0.69	0.52	0.0	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.32	0.06	0.0	0.0	0.0	1.73	1.69	0.0	0.3
ENSG00000272540	ENSG00000272540	lncRNA	30723104	30723877	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	2.81	0.0	0.0
FLOT1	ENSG00000137312	protein_coding	30727708	30742732	2.76	1.87	2.29	1.51	1.32	2.69	1.51	0.34	0.94	0.43	0.59	0.94	0.12	0.0	1.87	0.0	0.19	0.75	0.72	0.76	0.72	0.78	0.0	0.0	1.2	0.28	0.0	0.94	0.15	0.42	1.54	0.0
Y_RNA	ENSG00000201988	misc_RNA	30736303	30736414	3.0	3.0	2.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.98	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
IER3-AS1	ENSG00000272273	lncRNA	30742756	30743638	0.0	0.45	0.0	0.0	3.0	0.0	0.0	0.88	0.5	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
IER3	ENSG00000137331	protein_coding	30743198	30744548	0.0	0.97	0.0	0.0	2.35	0.0	0.0	0.25	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
HCG20	ENSG00000228022	lncRNA	30743789	30792250	1.16	1.25	0.48	0.64	0.91	0.66	1.36	1.01	0.63	0.82	0.3	0.07	0.15	0.27	0.2	0.03	0.3	0.13	0.45	0.49	0.77	0.41	0.0	0.15	0.37	0.29	0.17	0.48	0.71	0.81	0.74	0.17
RN7SL353P	ENSG00000263608	misc_RNA	30751037	30751289	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
LINC00243	ENSG00000214894	lncRNA	30798210	30830659	0.54	0.32	0.31	0.24	0.29	0.64	0.68	0.43	0.0	0.28	0.0	0.43	0.69	0.14	1.54	0.0	1.41	0.98	0.0	0.09	0.5	0.52	0.0	0.0	0.18	0.1	0.19	0.09	0.26	1.5	1.36	0.37
LINC02570	ENSG00000237923	lncRNA	30838323	30848204	1.36	0.38	0.0	0.0	0.36	0.0	1.94	0.19	0.28	0.66	0.27	0.0	0.0	0.0	0.0	0.0	2.24	0.07	0.0	0.21	0.52	0.0	0.0	0.0	0.85	0.0	0.0	0.89	0.34	0.0	0.39	0.0
RN7SKP186	ENSG00000202241	misc_RNA	30864249	30864552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DDR1-DT	ENSG00000237775	lncRNA	30866981	30875918	0.43	0.16	0.0	0.0	0.31	0.0	0.0	0.32	0.03	0.0	0.77	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01	0.0	0.0	2.56	0.51	0.0	0.0	0.0	0.0	0.33	0.11	0.0
DDR1	ENSG00000204580	protein_coding	30876420	30900156	0.2	1.62	0.15	0.0	0.99	0.24	1.23	0.46	0.04	0.0	0.17	0.1	0.0	0.0	0.03	0.0	0.0	0.12	0.0	0.0	0.01	0.09	0.0	0.19	0.0	0.0	0.0	0.0	0.13	0.27	0.68	0.07
MIR4640	ENSG00000284370	miRNA	30890882	30890972	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTF2H4	ENSG00000213780	protein_coding	30908206	30914106	0.0	0.27	0.16	1.31	0.12	0.41	0.51	0.0	0.0	0.0	0.43	0.0	0.79	0.0	0.0	0.0	0.58	0.0	0.0	0.0	0.0	1.34	0.0	0.0	0.54	0.0	0.0	0.48	0.63	0.73	0.08	0.0
ENSG00000288473	ENSG00000288473	lncRNA	30908241	30926459	0.49	0.85	0.19	0.57	0.04	1.03	0.16	0.0	0.27	0.02	0.14	0.0	0.25	0.0	0.51	0.0	0.68	0.57	0.0	0.0	0.05	0.43	0.0	0.51	0.78	0.12	0.0	0.15	0.81	0.38	0.74	0.14
VARS2	ENSG00000137411	protein_coding	30914204	30926459	0.73	1.13	0.21	0.22	0.0	1.33	0.0	0.0	0.41	0.02	0.0	0.0	0.0	0.0	0.76	0.0	0.74	0.85	0.0	0.0	0.07	0.0	0.0	0.75	0.88	0.19	0.0	0.0	0.92	0.22	1.06	0.21
SFTA2	ENSG00000196260	protein_coding	30931352	30955636	0.52	0.27	0.28	0.03	1.53	0.34	0.0	0.13	1.36	0.15	0.3	0.0	0.17	0.0	0.0	0.0	0.21	0.19	0.0	0.01	0.03	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.32	0.48	0.38
Y_RNA	ENSG00000252761	misc_RNA	30932617	30932709	1.13	2.93	1.0	0.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	2.0	0.0
MUCL3	ENSG00000168631	protein_coding	30934522	30954221	0.41	0.0	0.12	0.0	1.57	0.41	0.0	0.0	1.14	0.16	0.36	0.0	0.16	0.0	0.0	0.0	0.2	0.23	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.27	0.45
HCG21	ENSG00000233529	lncRNA	30945978	30954862	0.36	0.0	0.0	0.0	0.55	0.46	0.0	0.07	2.04	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.51	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69
NAPGP2	ENSG00000275906	processed_pseudogene	30961402	30962396	2.0	0.0	0.0	0.0	1.0	1.25	4.0	1.0	1.0	0.0	0.0	0.0	0.17	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	1.0	0.0	0.19	0.0
MUC21	ENSG00000204544	protein_coding	30983717	30989903	2.03	1.35	0.89	0.19	0.73	1.06	1.08	1.18	0.0	0.39	0.0	0.0	0.56	0.0	0.0	0.0	1.72	0.0	0.0	0.25	0.0	0.0	0.0	0.19	0.0	0.34	0.98	0.49	1.6	0.3	1.42	1.7
MUC22	ENSG00000261272	protein_coding	31010473	31035402	1.02	0.5	1.31	0.17	0.44	0.76	0.13	0.53	0.63	0.5	0.43	0.0	1.04	0.0	0.32	0.0	0.33	0.87	0.0	0.0	0.05	0.57	0.0	0.23	0.23	0.64	0.41	0.18	0.34	0.3	0.92	0.66
HCG22	ENSG00000228789	protein_coding	31053449	31059890	0.46	0.0	0.0	0.22	0.52	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.31	0.11	0.54	0.77	0.0
RNU6-1133P	ENSG00000222895	snRNA	31083009	31083109	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.99	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99	0.0	0.0	0.0	0.0	0.0
C6orf15	ENSG00000204542	protein_coding	31111222	31112575	0.0	0.38	0.0	0.0	2.0	1.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.13	0.0	1.0
PSORS1C1	ENSG00000204540	protein_coding	31114749	31140092	2.31	1.06	1.35	0.61	0.98	1.39	1.64	1.17	0.76	0.41	1.21	0.1	0.78	0.0	1.18	0.0	1.1	0.22	0.0	0.26	0.45	0.56	0.11	0.12	0.51	0.0	0.57	0.63	1.08	1.5	3.37	0.44
CDSN	ENSG00000204539	protein_coding	31115086	31120446	2.62	1.45	0.0	0.5	0.0	0.42	1.87	0.0	0.0	0.43	0.43	0.0	0.69	0.0	0.44	0.0	0.58	0.0	0.0	0.0	1.18	0.0	0.0	0.0	0.0	0.0	1.32	1.1	0.88	0.57	0.35	0.0
PSORS1C2	ENSG00000204538	protein_coding	31137533	31139066	1.3	1.02	2.52	0.0	0.37	0.29	3.0	1.0	0.0	0.33	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.54	4.75	0.0
POLR2LP1	ENSG00000238211	processed_pseudogene	31140726	31140913	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.11	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
CCHCR1	ENSG00000204536	protein_coding	31142438	31158238	1.77	1.16	0.33	0.76	2.92	1.08	0.46	0.94	0.5	0.17	0.18	0.24	0.51	0.0	0.54	0.0	0.18	0.0	0.26	0.0	0.0	0.09	0.0	0.0	0.14	0.0	0.0	1.3	0.44	0.94	1.34	0.32
TCF19	ENSG00000137310	protein_coding	31158330	31167159	3.13	1.47	0.63	0.0	0.0	0.39	2.52	0.33	0.96	0.69	0.14	0.05	0.0	0.0	0.62	0.44	0.91	0.05	0.0	0.0	0.23	0.59	0.0	0.0	0.0	0.0	0.15	0.31	0.87	1.27	0.33	0.0
POU5F1	ENSG00000204531	protein_coding	31164336	31180731	0.39	0.08	0.61	0.26	0.32	0.25	1.02	1.4	0.23	0.51	0.0	0.0	0.11	0.0	0.18	0.92	1.6	0.42	0.62	0.22	0.29	0.0	0.14	0.0	0.19	0.21	0.55	0.0	0.33	0.69	0.31	0.0
PSORS1C3	ENSG00000204528	lncRNA	31173734	31177899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08	0.87	0.0	0.0	0.0	0.23	0.0	0.68	0.15	1.06	0.97	0.65	0.77	0.32	0.0	0.32	0.0	0.47	0.32	0.97	0.0	0.21	0.89	0.0	0.0
ENSG00000272501	ENSG00000272501	lncRNA	31195199	31198037	1.37	0.0	0.68	1.02	0.65	0.68	0.09	0.47	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	3.35	2.34	1.57	0.0	3.0	0.09	0.0	0.21	0.94	0.92	0.0	0.0	1.06	0.76	0.4	1.0
HCG27	ENSG00000206344	lncRNA	31197759	31203968	2.54	0.7	0.73	0.0	0.14	0.23	0.42	0.13	0.54	0.0	0.45	0.0	0.16	0.0	0.45	0.0	0.4	0.33	2.22	0.0	1.47	2.07	0.0	0.0	1.22	1.86	0.0	0.36	0.57	1.18	0.0	1.35
ENSG00000271821	ENSG00000271821	lncRNA	31200164	31201918	3.42	1.0	1.0	0.0	0.0	0.0	0.15	0.0	0.53	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.73	0.0	0.49	2.0	0.0	0.0	0.4	2.0	0.0	1.0	1.0	1.5	0.0	1.77
ENSG00000255726	ENSG00000255726	unprocessed_pseudogene	31222912	31223093	2.0	0.0	1.0	0.0	0.34	0.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0
ENSG00000255899	ENSG00000255899	unprocessed_pseudogene	31224341	31225058	3.97	1.71	0.58	0.0	1.63	0.0	0.71	1.0	3.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.32	1.26	0.93	0.59	0.0
HLA-C	ENSG00000204525	protein_coding	31268748	31272130	989.71	725.51	507.77	470.99	691.68	821.17	576.98	483.61	631.88	506.89	258.45	331.44	531.4	216.62	696.71	165.36	924.45	569.47	320.53	496.05	500.93	516.98	74.94	290.52	749.68	169.73	382.0	238.79	788.97	591.98	822.97	389.65
ENSG00000288813	ENSG00000288813	lncRNA	31272239	31272590	816.81	595.08	420.73	384.91	515.83	683.41	388.64	322.38	533.15	405.6	224.54	262.6	436.21	165.13	550.3	112.85	773.48	444.99	281.95	391.3	381.59	427.01	70.03	230.34	581.31	114.68	290.69	161.41	679.3	505.89	689.48	300.97
USP8P1	ENSG00000214892	processed_pseudogene	31275571	31278754	56.1	38.65	32.77	30.7	51.42	72.35	35.95	28.7	42.65	15.29	22.65	21.53	29.84	22.61	21.59	3.18	66.16	29.01	30.14	49.47	30.55	18.49	1.94	18.07	43.55	11.04	22.96	14.72	40.94	38.84	65.8	27.56
RPL3P2	ENSG00000227939	processed_pseudogene	31280316	31281519	0.38	1.84	0.96	1.88	0.85	1.55	2.0	0.36	1.3	0.0	0.0	0.0	0.0	1.67	0.0	0.0	5.69	0.59	0.0	1.53	2.35	0.18	0.0	0.0	0.0	2.0	0.45	1.0	1.0	1.39	1.42	0.0
WASF5P	ENSG00000231402	processed_pseudogene	31287509	31288964	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0
LINC02571	ENSG00000256166	lncRNA	31293907	31301642	0.15	0.0	0.0	0.0	0.0	0.0	0.07	0.02	0.16	0.0	0.0	0.0	0.03	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0
ENSG00000229836	ENSG00000229836	unprocessed_pseudogene	31307814	31308549	1.0	1.0	0.0	0.51	0.2	1.11	3.0	1.0	1.0	0.0	0.0	6.0	3.0	0.0	8.0	0.0	0.0	6.54	0.0	3.05	0.0	6.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.03	0.99	0.0
HLA-B	ENSG00000234745	protein_coding	31353871	31367067	379.11	270.59	178.68	188.48	261.14	329.0	218.12	170.19	246.29	170.16	106.35	122.41	201.53	84.87	239.44	52.5	332.52	190.11	116.93	183.3	164.84	180.53	24.53	118.06	259.31	55.76	136.02	85.15	289.84	251.73	298.09	148.34
MIR6891	ENSG00000277402	miRNA	31355223	31355316	955.73	675.8	493.85	452.54	700.78	819.15	566.19	475.56	641.88	451.4	285.76	314.67	501.15	235.1	637.88	137.29	794.23	460.55	317.43	455.68	443.65	449.83	57.44	306.63	648.63	146.9	313.76	227.63	755.81	650.92	754.62	395.46
ENSG00000271581	ENSG00000271581	unprocessed_pseudogene	31356646	31357637	915.25	672.12	416.78	461.04	572.89	753.51	460.07	360.8	580.99	418.92	248.26	259.29	482.19	169.1	561.05	122.91	726.21	423.9	268.04	396.12	362.85	446.24	59.92	303.77	592.65	127.81	333.37	175.31	712.38	583.81	702.33	344.09
